Country,Vendor INCO Term,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Vendor,Line Item Quantity,Line Item Value,Pack Price,Unit Price,First Line Designation,LineItemInsurance,Manufacturing country,Manufacturing_Country_Lat,Manufacturing_Country_Lon,Warehouse_Country_Lat,Warehouse_Country_Lon,Distance_to_Warehouse_mi,Delay
Vietnam,EXW,Air,2014-12-17,2014-12-17,HETERO LABS LIMITED,20856,218988.0,10.5,0.35,Yes,225.12,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Vietnam,EXW,Air,2011-09-13,2011-09-13,HETERO LABS LIMITED,30000,123900.0,4.13,0.14,Yes,204.44,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Mozambique,N/A - From RDC,Air,2008-06-23,2008-06-23,SCMS from RDC,1428,71400.0,50.0,0.28,Yes,114.24,Netherlands,52.24764975,5.541246849406163,-19.302233,34.9144977,5250,0
South Africa,DDP,Ocean,2011-02-09,2011-09-02,Aurobindo Pharma Limited,50000,122000.0,2.44,0.08,Yes,201.3,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,205
South Africa,DDP,Ocean,2011-05-04,2011-04-08,CIPLA LIMITED,44293,303849.98,6.86,0.23,Yes,501.35,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-26
Kenya,EXW,Air,2011-08-07,2011-07-08,"Orgenics, Ltd",10000,890000.0,89.0,0.89,Yes,1468.5,India,22.3511148,78.6677428,1.4419683,38.4313975,3063,-30
Haiti,N/A - From RDC,Air,2008-03-31,2008-03-31,SCMS from RDC,19740,237077.4,12.01,0.4,Yes,379.32,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
Uganda,N/A - From RDC,Truck,2012-08-17,2012-06-08,SCMS from RDC,17827,138694.06,7.78,0.13,Yes,194.45,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,-70
Vietnam,EXW,Air,2010-01-07,2010-07-01,CIPLA LIMITED,30080,171155.2,5.69,0.09,Yes,369.01,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,175
Uganda,N/A - From RDC,Air,2013-09-27,2013-09-27,SCMS from RDC,47925,108310.5,2.26,0.04,Yes,133.98,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,0
Rwanda,N/A - From RDC,Air,2010-06-15,2010-04-19,SCMS from RDC,25000,280500.0,11.22,0.19,Yes,604.76,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,-57
Nigeria,N/A - From RDC,Air Charter,2015-02-28,2015-02-05,SCMS from RDC,20000,154400.0,7.72,0.13,Yes,158.72,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-23
Vietnam,EXW,Air,2014-07-29,2014-07-29,HETERO LABS LIMITED,5300,18550.0,3.5,0.12,Yes,19.07,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
South Africa,DDP,Ocean,2010-03-12,2010-12-03,Aurobindo Pharma Limited,75000,181500.0,2.42,0.04,Yes,391.31,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,266
Cameroon,N/A - From RDC,Air,2015-10-08,2015-08-19,SCMS from RDC,12000,232320.0,19.36,0.16,Yes,273.44,India,22.3511148,78.6677428,4.6125522,13.1535811,6306,-50
Nigeria,EXW,Air,2008-09-19,2008-07-16,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",10270,277290.0,27.0,1.35,Yes,443.66,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-65
Vietnam,EXW,Air,2010-08-23,2010-08-23,Aurobindo Pharma Limited,20500,228575.0,11.15,0.19,Yes,448.01,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Zambia,N/A - From RDC,Truck,2009-10-29,2009-10-29,SCMS from RDC,34036,196728.08,5.78,0.19,Yes,424.15,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,0
Vietnam,EXW,Air,2007-02-10,2007-10-02,Aurobindo Pharma Limited,22500,277425.0,12.33,0.41,Yes,443.88,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,234
South Africa,DDP,Air,2010-01-06,2010-06-01,Aurobindo Pharma Limited,34044,158985.48,4.67,0.16,Yes,342.77,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,146
Nigeria,N/A - From RDC,Air Charter,2009-12-18,2009-11-20,SCMS from RDC,2666,15409.48,5.78,0.19,Yes,30.2,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-28
Nigeria,N/A - From RDC,Air Charter,2010-04-19,2010-03-31,SCMS from RDC,24615,276180.3,11.22,0.19,Yes,595.44,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-19
Vietnam,EXW,Air,2014-12-17,2014-12-17,HETERO LABS LIMITED,19200,201600.0,10.5,0.35,Yes,207.24,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Zambia,N/A - From RDC,Truck,2009-04-09,2009-09-04,SCMS from RDC,37059,407649.0,11.0,0.37,Yes,798.99,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,148
Uganda,N/A - From RDC,Truck,2011-03-31,2011-04-01,SCMS from RDC,30107,248683.82,8.26,0.14,Yes,536.16,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,1
Zambia,N/A - From RDC,Air,2013-11-29,2013-11-09,SCMS from RDC,31760,192783.2,6.07,0.2,Yes,238.47,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,-20
Nigeria,N/A - From RDC,Air,2009-01-19,2009-01-19,SCMS from RDC,32696,858270.0,26.25,0.88,Yes,1682.21,Saudi Arabia,25.6242618,42.3528328,9.6000359,7.9999721,4194,0
Zimbabwe,EXW,Air Charter,2014-07-23,2014-07-23,Aurobindo Pharma Limited,29146,135528.9,4.65,0.16,Yes,139.32,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,0
Uganda,N/A - From RDC,Air,2012-10-17,2012-10-11,SCMS from RDC,33373,121477.72,3.64,0.12,Yes,170.31,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,-6
Haiti,EXW,Air,2014-10-14,2014-10-14,CIPLA LIMITED,19835,160663.5,8.1,0.13,Yes,165.16,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
Nigeria,N/A - From RDC,Air Charter,2009-10-20,2009-10-20,SCMS from RDC,25281,288203.4,11.4,0.19,Yes,564.88,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,0
Nigeria,N/A - From RDC,Air,2007-09-20,2007-09-20,SCMS from RDC,9980,204590.0,20.5,0.17,Yes,327.34,Saudi Arabia,25.6242618,42.3528328,9.6000359,7.9999721,4194,0
Zimbabwe,EXW,Air Charter,2014-07-23,2014-07-23,Aurobindo Pharma Limited,28899,134380.35,4.65,0.16,Yes,138.14,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,0
Mozambique,N/A - From RDC,Truck,2014-07-31,2014-09-05,SCMS from RDC,12800,241920.0,18.9,0.16,Yes,248.69,Germany,51.1638175,10.4478313,-19.302233,34.9144977,5090,36
Zambia,N/A - From RDC,Truck,2009-10-29,2009-10-29,SCMS from RDC,31240,273662.4,8.76,0.15,Yes,590.02,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,0
Vietnam,EXW,Air,2014-04-23,2014-04-23,HETERO LABS LIMITED,1436,16442.2,11.45,0.19,Yes,20.34,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
South Africa,DDP,Air,2010-08-12,2010-12-08,Aurobindo Pharma Limited,24000,70080.0,2.92,0.05,Yes,151.09,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,118
Zimbabwe,EXW,Air Charter,2014-06-14,2014-06-14,CIPLA LIMITED,25811,118472.49,4.59,0.15,Yes,121.79,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,0
Nigeria,N/A - From RDC,Air Charter,2011-06-21,2011-05-11,SCMS from RDC,41142,103266.42,2.51,0.04,Yes,170.39,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-41
Rwanda,EXW,Air,2014-04-28,2014-06-16,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4230,103635.0,24.5,24.5,Yes,106.54,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,49
Uganda,N/A - From RDC,Truck,2013-11-29,2013-11-20,SCMS from RDC,45525,102886.5,2.26,0.04,Yes,127.27,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,-9
Zambia,N/A - From RDC,Truck,2008-01-12,2008-12-01,SCMS from RDC,50000,170000.0,3.4,0.06,Yes,333.2,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,324
Nigeria,N/A - From RDC,Air Charter,2011-06-21,2011-07-06,SCMS from RDC,22623,56783.73,2.51,0.04,Yes,93.69,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,15
South Africa,DDP,Ocean,2011-01-02,2011-02-01,Aurobindo Pharma Limited,32083,144694.33,4.51,0.15,Yes,311.96,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,30
South Africa,DDP,Ocean,2012-01-16,2012-01-23,Aurobindo Pharma Limited,35357,150620.82,4.26,0.14,Yes,248.52,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,7
Vietnam,EXW,Air,2013-04-25,2013-04-25,HETERO LABS LIMITED,34640,122972.0,3.55,0.12,Yes,152.12,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Uganda,N/A - From RDC,Truck,2010-02-25,2010-01-29,SCMS from RDC,32660,188774.8,5.78,0.19,Yes,370.0,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,-27
Rwanda,EXW,Air,2009-04-28,2009-04-28,Premier Medical Corporation Ltd.,8249,185602.5,22.5,0.75,Yes,363.78,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Vietnam,EXW,Air,2010-01-07,2010-07-01,STRIDES ARCOLAB LIMITED,24349,267839.0,11.0,0.18,Yes,577.46,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,175
Rwanda,CIP,Air,2008-03-01,2008-01-03,Aurobindo Pharma Limited,32510,381992.5,11.75,0.39,Yes,611.19,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,-58
Zambia,EXW,Air,2014-07-28,2014-07-28,"Trinity Biotech, Plc",9500,304000.0,32.0,1.6,Yes,312.51,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,0
Mozambique,N/A - From RDC,Truck,2012-11-30,2012-10-29,SCMS from RDC,7150,15015.0,2.1,0.01,Yes,21.05,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,-32
Vietnam,EXW,Air,2013-05-16,2013-05-16,STRIDES ARCOLAB LIMITED,21858,184044.36,8.42,0.14,Yes,227.66,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Ethiopia,EXW,Air,2013-07-30,2013-07-30,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4162,101969.0,24.5,24.5,Yes,126.14,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,0
Zambia,N/A - From RDC,Truck,2008-07-11,2008-11-07,SCMS from RDC,50000,170000.0,3.4,0.06,Yes,333.2,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,119
Uganda,EXW,Air,2013-09-14,2013-09-14,HETERO LABS LIMITED,45359,83914.15,1.85,0.03,Yes,103.8,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,0
Ghana,EXW,Air,2014-07-17,2014-07-17,Aurobindo Pharma Limited,38584,60191.04,1.56,0.05,Yes,61.88,India,22.3511148,78.6677428,8.0300284,-1.0800271,6714,0
Mozambique,N/A - From RDC,Air,2010-02-26,2010-01-16,SCMS from RDC,30564,267740.64,8.76,0.15,Yes,524.77,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,-41
Rwanda,EXW,Air,2014-04-28,2014-06-16,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4156,101822.0,24.5,24.5,Yes,104.67,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,49
Tanzania,EXW,Air,2013-02-28,2013-02-28,"Trinity Biotech, Plc",8460,270720.0,32.0,1.6,Yes,334.88,India,22.3511148,78.6677428,-6.5247123,35.7878438,3520,0
Vietnam,EXW,Air,2010-10-25,2010-10-25,STRIDES ARCOLAB LIMITED,24000,264000.0,11.0,0.18,Yes,569.18,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Haiti,N/A - From RDC,Air,2014-05-05,2014-03-24,SCMS from RDC,4000,5720.0,1.43,0.01,Yes,5.88,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,-42
Mozambique,N/A - From RDC,Air,2007-11-30,2007-11-30,SCMS from RDC,3480,111360.0,32.0,1.6,Yes,178.18,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,0
Zambia,N/A - From RDC,Truck,2008-07-11,2008-11-07,SCMS from RDC,50000,170000.0,3.4,0.06,Yes,333.2,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,119
Ethiopia,EXW,Air,2015-04-28,2015-04-28,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4000,98000.0,24.5,24.5,Yes,115.35,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,0
Zambia,N/A - From RDC,Truck,2013-10-22,2013-10-22,SCMS from RDC,2997,6773.22,2.26,0.04,Yes,8.38,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,0
Tanzania,EXW,Air,2013-04-30,2013-04-30,"Trinity Biotech, Plc",8460,270720.0,32.0,1.6,Yes,334.88,India,22.3511148,78.6677428,-6.5247123,35.7878438,3520,0
Tanzania,N/A - From RDC,Air,2008-02-25,2008-02-25,SCMS from RDC,2273,17615.75,7.75,0.13,Yes,28.19,India,22.3511148,78.6677428,-6.5247123,35.7878438,3520,0
Rwanda,EXW,Air,2015-02-18,2015-02-18,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4099,100425.5,24.5,24.5,Yes,103.24,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Tanzania,FCA,Air,2009-11-08,2009-08-11,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),10680,438948.0,41.1,0.34,Yes,860.34,Germany,51.1638175,10.4478313,-6.5247123,35.7878438,4261,-89
Uganda,N/A - From RDC,Air,2013-10-15,2013-11-08,SCMS from RDC,13164,266176.08,20.22,0.17,Yes,329.26,Germany,51.1638175,10.4478313,1.5333554,32.2166578,3058,24
Zimbabwe,N/A - From RDC,Truck,2012-02-29,2012-02-16,SCMS from RDC,9073,22773.23,2.51,0.04,Yes,37.58,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,-13
Vietnam,EXW,Air,2008-09-19,2008-09-19,Aurobindo Pharma Limited,38640,92736.0,2.4,0.04,Yes,148.38,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Vietnam,EXW,Air,2014-12-17,2014-12-17,HETERO LABS LIMITED,19200,201600.0,10.5,0.35,Yes,207.24,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Zambia,N/A - From RDC,Truck,2008-10-21,2008-10-21,SCMS from RDC,29011,98637.4,3.4,0.06,Yes,193.33,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,0
Rwanda,EXW,Air,2014-04-28,2014-04-28,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4068,99666.0,24.5,24.5,Yes,102.46,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Uganda,EXW,Air,2012-07-18,2012-07-23,Aurobindo Pharma Limited,10679,272314.5,25.5,0.21,Yes,381.78,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,5
Nigeria,EXW,Air,2008-04-21,2008-03-27,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",8153,220131.0,27.0,1.35,Yes,352.21,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-25
Zimbabwe,N/A - From RDC,Truck,2012-12-20,2012-12-11,SCMS from RDC,33978,78149.4,2.3,0.04,Yes,109.57,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,-9
Rwanda,EXW,Air,2015-02-18,2015-02-18,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4050,99225.0,24.5,24.5,Yes,102.0,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Rwanda,N/A - From RDC,Air,2012-09-28,2012-08-17,SCMS from RDC,29880,232466.4,7.78,0.13,Yes,325.92,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,-42
Ghana,N/A - From RDC,Air,2011-06-09,2011-08-11,SCMS from RDC,45084,113160.84,2.51,0.04,Yes,186.72,India,22.3511148,78.6677428,8.0300284,-1.0800271,6714,63
Kenya,N/A - From RDC,Air,2008-08-26,2008-08-26,SCMS from RDC,4926,157632.0,32.0,1.6,Yes,252.21,India,22.3511148,78.6677428,1.4419683,38.4313975,3063,0
Tanzania,N/A - From RDC,Air,2010-07-21,2010-07-21,SCMS from RDC,38500,105105.0,2.73,0.05,Yes,226.61,India,22.3511148,78.6677428,-6.5247123,35.7878438,3520,0
Rwanda,EXW,Air,2015-02-18,2015-02-18,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4032,98784.0,24.5,24.5,Yes,101.55,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Rwanda,EXW,Air,2014-06-05,2014-05-06,Aurobindo Pharma Limited,6821,10299.71,1.51,0.01,Yes,10.59,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,-30
Zambia,N/A - From RDC,Air,2007-11-13,2007-11-13,SCMS from RDC,12240,503064.0,41.1,0.34,Yes,804.9,United Kingdom,54.7023545,-3.2765753,-14.5189121,27.5589884,5113,0
Rwanda,EXW,Air,2015-02-18,2015-02-18,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",4014,98343.0,24.5,24.5,Yes,101.1,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Mozambique,EXW,Air,2011-03-09,2011-09-03,"Orgenics, Ltd",11800,916860.0,77.7,0.78,Yes,1512.82,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,178
Vietnam,EXW,Air,2011-05-09,2011-09-05,Aurobindo Pharma Limited,20000,219000.0,10.95,0.18,Yes,361.35,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,119
South Africa,DDP,Ocean,2011-09-14,2011-09-14,Aurobindo Pharma Limited,45232,110366.08,2.44,0.08,Yes,182.1,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Tanzania,N/A - From RDC,Air,2007-08-29,2007-08-29,SCMS from RDC,29489,314942.52,10.68,0.18,Yes,503.91,India,22.3511148,78.6677428,-6.5247123,35.7878438,3520,0
Tanzania,FCA,Air,2009-09-25,2009-09-25,Hoffmann-La Roche ltd Basel,5178,461436.41,89.11,0.33,Yes,904.42,Switzerland,46.7985624,8.2319736,-6.5247123,35.7878438,4053,0
Nigeria,N/A - From RDC,Air Charter,2009-04-08,2009-08-04,SCMS from RDC,23670,269838.0,11.4,0.19,Yes,528.88,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,118
South Africa,DDP,Ocean,2010-12-31,2011-02-01,Aurobindo Pharma Limited,32080,76671.2,2.39,0.08,Yes,165.3,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,32
Zambia,N/A - From RDC,Air,2007-06-12,2007-12-06,SCMS from RDC,12240,503064.0,41.1,0.34,Yes,804.9,United Kingdom,54.7023545,-3.2765753,-14.5189121,27.5589884,5113,177
Zambia,EXW,Air,2009-09-04,2009-04-09,"Trinity Biotech, Plc",8000,256000.0,32.0,1.6,Yes,501.76,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,-148
Nigeria,N/A - From RDC,Air Charter,2010-06-30,2010-06-28,SCMS from RDC,22571,253246.62,11.22,0.19,Yes,546.0,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-2
Mozambique,EXW,Air,2009-05-26,2009-05-26,"Orgenics, Ltd",9000,648000.0,72.0,0.72,Yes,1270.08,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,0
South Africa,DDP,Air,2010-09-06,2010-06-09,Aurobindo Pharma Limited,22372,65326.24,2.92,0.05,Yes,140.84,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-89
Uganda,N/A - From RDC,Air,2015-03-02,2015-02-10,SCMS from RDC,11607,219372.3,18.9,0.16,Yes,258.2,Germany,51.1638175,10.4478313,1.5333554,32.2166578,3058,-20
South Sudan,N/A - From RDC,Air,2012-03-21,2012-03-08,SCMS from RDC,6200,43524.0,7.02,0.12,Yes,61.02,India,22.3511148,78.6677428,7.8699431,29.6667897,3618,-13
South Africa,DDP,Air,2010-11-06,2010-06-11,CIPLA LIMITED,38890,304119.8,7.82,0.26,Yes,655.68,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-148
South Africa,DDP,Ocean,2010-12-29,2010-12-29,Aurobindo Pharma Limited,28330,188394.5,6.65,0.22,Yes,406.18,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Zimbabwe,N/A - From RDC,Truck,2013-12-09,2013-09-20,SCMS from RDC,61591,255602.65,4.15,0.07,Yes,316.18,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,-80
Uganda,N/A - From RDC,Air,2013-09-30,2013-10-29,SCMS from RDC,13040,263668.8,20.22,0.17,Yes,326.16,Germany,51.1638175,10.4478313,1.5333554,32.2166578,3058,29
Namibia,EXW,Air,2014-10-22,2014-10-22,HETERO LABS LIMITED,23322,107747.64,4.62,0.15,Yes,110.76,India,22.3511148,78.6677428,-23.2335499,17.3231107,3714,0
Namibia,EXW,Air,2014-10-22,2014-10-22,HETERO LABS LIMITED,24672,113984.64,4.62,0.15,Yes,117.18,India,22.3511148,78.6677428,-23.2335499,17.3231107,3714,0
Namibia,EXW,Air,2014-10-22,2014-10-22,HETERO LABS LIMITED,24096,111323.52,4.62,0.15,Yes,114.44,India,22.3511148,78.6677428,-23.2335499,17.3231107,3714,0
Uganda,N/A - From RDC,Truck,2014-11-09,2014-08-09,SCMS from RDC,12713,240275.7,18.9,0.16,Yes,247.0,Germany,51.1638175,10.4478313,1.5333554,32.2166578,3058,-92
Zambia,N/A - From RDC,Truck,2011-04-14,2011-05-20,SCMS from RDC,54869,127844.77,2.33,0.04,Yes,210.94,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,36
Zambia,N/A - From RDC,Truck,2011-09-21,2011-09-26,SCMS from RDC,1917,13821.57,7.21,0.12,Yes,22.81,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,5
Haiti,EXW,Air,2014-10-29,2014-10-29,HETERO LABS LIMITED,29635,195887.35,6.61,0.11,Yes,201.37,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
Nigeria,EXW,Air,2012-09-18,2012-09-18,"Trinity Biotech, Plc",8018,256576.0,32.0,1.6,Yes,359.72,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,0
Zambia,N/A - From RDC,Truck,2009-04-09,2009-09-04,SCMS from RDC,35000,249200.0,7.12,0.12,Yes,488.43,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,148
Nigeria,EXW,Air,2007-04-07,2007-07-04,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",8000,216000.0,27.0,1.35,Yes,345.6,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,88
Vietnam,EXW,Air,2008-08-10,2008-10-08,Aurobindo Pharma Limited,42000,60900.0,1.45,0.02,Yes,97.44,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,59
Zambia,N/A - From RDC,Truck,2015-01-30,2015-02-19,SCMS from RDC,41768,92307.28,2.21,0.04,Yes,94.89,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,20
Haiti,N/A - From RDC,Air,2008-04-03,2008-02-21,SCMS from RDC,3000,6450.0,2.15,0.01,Yes,10.32,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,-42
Zimbabwe,FCA,Air,2015-07-05,2015-05-07,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2626,80933.32,30.82,0.1,Yes,95.26,United Kingdom,54.7023545,-3.2765753,-18.4554963,29.7468414,5416,-59
Zimbabwe,FCA,Air,2015-05-14,2015-05-14,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2625,80902.5,30.82,0.1,Yes,95.22,United Kingdom,54.7023545,-3.2765753,-18.4554963,29.7468414,5416,0
Zambia,N/A - From RDC,Air,2008-02-26,2008-02-26,SCMS from RDC,27681,262969.5,9.5,0.16,Yes,420.75,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,0
"Congo, DRC",N/A - From RDC,Air,2013-11-15,2014-01-26,SCMS from RDC,6032,11762.4,1.95,0.01,Yes,14.55,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,72
Haiti,N/A - From RDC,Air,2010-11-01,2010-01-08,SCMS from RDC,3648,7368.96,2.02,0.01,Yes,15.89,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,-297
Nigeria,N/A - From RDC,Air Charter,2012-02-08,2012-07-24,SCMS from RDC,1161,6431.94,5.54,0.18,Yes,9.02,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,167
Zambia,N/A - From RDC,Truck,2011-03-31,2011-04-05,SCMS from RDC,25000,213750.0,8.55,0.14,Yes,460.84,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,5
Nigeria,N/A - From RDC,Air Charter,2009-08-05,2009-05-08,SCMS from RDC,27439,720273.75,26.25,0.88,Yes,1411.74,Saudi Arabia,25.6242618,42.3528328,9.6000359,7.9999721,4194,-89
Kenya,EXW,Air,2011-09-30,2011-09-30,"Orgenics, Ltd",7318,651302.0,89.0,0.89,Yes,1074.65,India,22.3511148,78.6677428,1.4419683,38.4313975,3063,0
Zambia,N/A - From RDC,Truck,2011-04-15,2011-04-05,SCMS from RDC,4875,77463.75,15.89,0.26,Yes,127.82,India,22.3511148,78.6677428,-14.5189121,27.5589884,4296,-10
South Africa,DDP,Ocean,2011-01-02,2011-02-01,Aurobindo Pharma Limited,19271,192324.58,9.98,0.11,Yes,414.65,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,30
Vietnam,EXW,Air,2015-10-07,2015-07-10,HETERO LABS LIMITED,6816,68160.0,10.0,0.33,Yes,80.22,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,-89
Vietnam,EXW,Air,2011-07-26,2011-07-26,STRIDES ARCOLAB LIMITED,50000,117500.0,2.35,0.04,Yes,193.88,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Ethiopia,EXW,Air,2008-03-12,2008-12-03,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",3510,80730.0,23.0,23.0,Yes,158.23,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,266
Ethiopia,EXW,Air,2009-01-26,2009-01-20,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",3510,80730.0,23.0,23.0,Yes,158.23,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,-6
Ethiopia,EXW,Air,2009-01-26,2009-01-26,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",3510,80730.0,23.0,23.0,Yes,158.23,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,0
Ethiopia,EXW,Air,2009-01-26,2009-01-26,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",3510,80730.0,23.0,23.0,Yes,158.23,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,0
Ethiopia,EXW,Air,2008-03-12,2008-12-01,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",3510,80730.0,23.0,23.0,Yes,158.23,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,264
